year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,population,mineral_rent
1989,AUS,13.4289958881063,4.931533243517226,,4.625,,,,,,,,,,,,,,,
1989,AUT,7.1932414094359745,-1.3042212351531002,,,,,,,,,,,,,,,,,
1989,BEL,8.53329146276429,0.0358288181752139,,3.625,,,,,,,,,,,,,,,
1989,CAN,9.74465948214081,1.2471968375517346,,2.35,,,,,,,,,,,,,,,
1989,CHE,5.258317124006411,-3.239145520582664,,4.3500000000000005,,,,,,,,,,,,,,,
1989,CHN,,,,4.1,,,,,,,,,,,,,,,
1989,CIV,,,,2.9500000000000006,,,,,,,,,,,,,,,
1989,DEU,6.89454353191939,-1.602919112669685,,4.075,,,,,,,,,,,,,,,
1989,DNK,9.70635534653498,1.2088927019459057,,,,,,,,,,,,,,,,,
1989,ESP,12.942916666666669,4.445454022077592,,,,,,,,,,,,,,,,,
1989,ETH,,,,2.7000000000000006,,,,,,,,,,,,,,,
1989,EUR,8.689900040780476,0.1924373961914006,,,,,,,,,,,,,,,,,
1989,FIN,11.18,2.6825373554109255,,,,,,,,,,,,,,,,,
1989,FRA,8.785143508474745,0.2876808638856695,,4.575,,,,,,,,,,,,,,,
1989,GBR,10.330596810289888,1.8331341657008131,,2.4250000000000003,,,,,,,,,,,,,,,
1989,GRC,12.17,4.334,,,,,,,,,,,,,,,,,
1989,HKG,,,,2.475,,,,,,,,,,,,,,,
1989,IND,11.585833333333332,3.088370688744259,,6.099999999999999,,,,,,,,,,,,,,,
1989,IRL,9.153008830954198,0.6555461863651223,,,,,,,,,,,,,,,,,
1989,ITA,13.010808190601669,4.5133455460125935,,3.475,,,,,,,,,,,,,,,
1989,JPN,5.204932594166576,-3.2925300504224992,,5.275,,,,,,,,,,,,,,,
1989,KOR,,,,6.9750000000000005,,,,,,,,,,,,,,,
1989,KWT,,,,25.899999999999995,,,,,,,,,,,,,,,
1989,LUX,7.679166666666667,-0.8182959779224083,,,,,,,,,,,,,,,,,
1989,MYS,6.854166666666667,-1.643295977922408,,,,,,,,,,,,,,,,,
1989,NLD,7.221359182706436,-1.276103461882638,,4.4,,,,,,,,,,,,,,,
1989,NOR,10.970997363715613,2.473534719126538,,1.075,,,,,,,,,,,,,,,
1989,NZL,12.828147201831984,4.330684557242909,,0.3999999999999999,,,,,,,,,,,,,,,
1989,PAK,8.180833333333334,-0.3166293112557415,,,,,,,,,,,,,,,,,
1989,PER,,,,-13.097500000000002,,,,,,,,,,,,,,,
1989,PHL,,,,6.125,,,,,,,,,,,,,,,
1989,PRT,14.957502736997304,6.460040092408228,,,,,,,,,,,,,,,,,
1989,SAU,,,,-0.5,,,,,,,,,,,,,,,
1989,SGP,,,,10.175,,,,,,,,,,,,,,,
1989,SWE,11.210438641481836,2.7129759968927587,,2.65,,,,,,,,,,,,,,,
1989,THA,8.084999999999999,-0.4124626445890749,,,,,,,,,,,,,,,,,
1989,TWN,,,,8.7375,,,,,,,,,,,,,,,
1989,USA,,,,3.65,,,,,,,,,,,,,,,
1989,ZAF,16.791666666666668,8.294204022077592,,,,,,,,,,,,,,,,,
1989,ZMB,,,,-1.0,,,,,,,,,,,,,,,
1990,ARG,,,,,4857.796,158.024,,4857.796,2.952,,,,,,,,,,
1990,AUS,13.192276485295364,4.642619538663303,7.353132452194596,1.5,18877.81,324.128,16.407,9439.8405,-4.859,,,,,,,,,,
1990,AUT,8.773349495733735,0.2236925491016739,3.2603536978225804,,21707.996,165.953,56.239,10853.6,0.703,,,,,,,,,,
1990,BEL,9.99118294019524,1.4415259935631788,3.446860264868325,3.125,20120.031,200.15,130.307,10062.078,1.817,,,,,,,,,,
1990,BGD,,,,,398.05,41.068,,199.18950000000004,-2.687,,,,,,,,,,
1990,BGR,,,,,3407.07,29.882,,3407.07,-5.723,,,,,,,,,,
1990,BRA,,,4054.252037291944,,3106.116,455.335,,3106.116,-0.831,,,,,,,,,,
1990,BWA,,,,,2797.4780000000005,3.799,,2797.4780000000005,-0.508,,,,,,,,,,
1990,CAN,10.727077608794714,2.177420662162653,4.784529746151913,0.1749999999999999,21572.137,596.089,73.744,10785.6395,-3.432,,,,,,,,,,
1990,CHE,6.447757820564257,-2.1018991260678046,5.400020120332976,3.725,39842.782,265.911,33.331,19921.5795,2.956,,,,,,,,,,
1990,CHL,,,25.912321808785837,,2521.569,33.231,,1263.1025,-1.457,,,,,,,,,,
1990,CHN,,,,3.7999999999999994,347.545,397.359,,173.5295,,,,,,,,,,,
1990,CIV,,,,-1.1,1348.805,14.923,,1348.805,-8.136,,,,,,,,,,
1990,COL,,,29.065081597672588,,1691.106,56.071,,846.7509999999999,0.97,,,,,,,,,,
1990,CYP,,,,,10359.863,6.003,,10359.863,-2.571,,,,,,,,,,
1990,DEU,8.666500456510184,0.1168435098781211,2.6959592950864093,5.45,20323.326,1604.497,,20323.326,3.1199999999999997,,,,,,,,,,
1990,DNK,10.628745361977629,2.0790884153455664,2.646145557168877,,26914.854000000003,138.219,,13458.6055,0.992,,,,,,,,,,
1990,EGY,,,,,1870.847,96.087,,1870.847,-2.699,,,,,,,,,,
1990,ESP,13.137583333333334,4.587926386701272,6.724358851712194,,13673.271,536.322,41.304,6836.0960000000005,-3.366,,,,,,,,,,
1990,ETH,,,,-7.099999999999999,,,,,,,,,,,,,,,
1990,EUR,10.35712359621055,1.8074666495784912,,,,,,,,,,,,,,,,,
1990,FIN,13.435433067964029,4.885776121331967,6.160603487753698,,28491.135,141.726,13.855,14247.9415,-5.051,,,,,,,,,,
1990,FRA,9.937749015710114,1.388092069078053,3.1946009045523716,2.8249999999999997,21735.528,1260.874,36.791,10867.633,-0.783,,,,,,,,,,
1990,GBR,11.85729601218131,3.307639065549248,8.044870436748653,0.5750000000000001,20913.04,1197.021,28.48,10456.5995,-2.829,,,,,,,,,,
1990,GRC,12.49,4.415000000000001,20.328225553906965,,9544.71,96.601,74.186,4769.295499999999,-3.661,,,,,,,,,,
1990,HKG,,,,3.775,13374.312,76.929,,13374.312,6.1930000000000005,,,,,,,,,,
1990,HUN,,,28.273192354460885,,3323.178,34.478,,3323.178,0.84,,,,,,,,,,
1990,IDN,,,7.796329631829356,,770.757,138.258,,770.757,-2.315,,,,,,,,,,
1990,IND,12.461666666666666,3.9120097200346056,,5.3,368.75,320.979,,181.7595,-2.998,,,,,,,,,,
1990,IRL,10.321090206989808,1.7714332603577454,3.325352498853196,,13648.961,48.19899999999999,,13648.961,-0.7719999999999999,,,,,,,,,,
1990,ISL,,,15.834505156994844,,25629.431,6.504,35.49,12814.2205,-2.037,,,,,,,,,,
1990,ISR,,,17.13444429011414,,13117.723,61.097,,13117.723,0.277,,,,,,,,,,
1990,ITA,13.539688711650667,4.990031765018607,6.454669995480271,1.95,20536.935,1164.328,101.71,10267.582,-1.863,,,,,,,,,,
1990,JPN,6.990148971600058,-1.559507975032003,3.080536540807452,5.625,25809.663,3185.904,63.233,12906.414,1.4029999999999998,,,,,,,,,,
1990,KEN,,,,,737.207,16.219,,368.6085,-4.348,,,,,,,,,,
1990,KOR,,,8.565740603059917,9.875,6812.886000000001,292.064,12.787,6812.886000000001,-0.96,,,,,,,,,,
1990,LKA,,,,,564.868,9.787,78.938,281.8645,-3.851,,,,,,,,,,
1990,LUX,8.508333333333333,-0.0413236132987278,3.2533653591500045,,33066.888,12.628,,33066.888,,,,,,,,,,,
1990,MEX,,,26.55152346202922,,3640.26,307.613,,1822.4535000000003,-3.365,,,,,,,,,,
1990,MYS,7.177083333333333,-1.3725736132987276,,,2586.278,47.245,74.129,1294.64,-1.841,,,,,,,,,,
1990,NAM,,,,2.0,1908.834,2.568,,955.3525,1.073,,,,,,,,,,
1990,NGA,,,,,652.915,62.165,71.682,329.13849999999996,8.024,,,,,,,,,,
1990,NLD,8.930957544553083,0.3813005979210213,2.4526468936448116,4.175,21612.043,321.859,75.02,21612.043,2.513,,,,,,,,,,
1990,NOR,10.76247525117691,2.212818304544849,4.131243040532272,1.95,28187.293,119.791,28.944,14093.168500000002,2.162,,,,,,,,,,
1990,NZL,12.443491290299493,3.89383434366743,6.125717543199507,-2.7755575615628914e-17,13425.022000000004,45.722,55.512,6714.424,-2.858,,,,,,,,,,
1990,PAK,8.051666666666668,-0.4979902799653946,,,615.815,65.276,,615.815,-2.112,,,,,,,,,,
1990,PER,,,,-4.185,1285.664,28.326000000000004,,1285.664,-5.148,,,,,,,,,,
1990,PHL,,,,3.1750000000000003,828.821,50.508,,416.545,-5.336000000000001,,,,,,,,,,
1990,POL,,,775.3021125911687,,1634.153,62.401,,1634.153,4.915,,,,,,,,,,
1990,PRT,15.410557869063304,6.8609009224312425,13.619096944869748,,7957.251,79.439,60.213,3979.41,-0.228,,,,,,,,,,
1990,QAT,,,,,13150.172,6.266000000000001,12.589999999999998,13150.172,-10.599,,,,,,,,,,
1990,ROU,,,,,1641.8550000000002,38.516,,1641.8550000000002,-4.564,,,,,,,,,,
1990,SAU,,,,15.199999999999998,,,,,,,,,,,,,,,
1990,SGP,,,,9.925,12763.342,38.892,73.508,12763.342,8.08,,,,,,,,,,
1990,SVN,,,1420.932143164821,,,,,,,,,,,,,,,,
1990,SWE,13.188410217531642,4.6387532708995804,10.353513688905418,0.525,30078.707,258.395,,15041.924,-2.413,,,,,,,,,,
1990,THA,10.604166666666666,2.0545097200346056,,,1564.175,88.467,,1564.175,-8.23,,,,,,,,,,
1990,TUR,,,60.37929988792243,,3764.946,207.508,,3764.946,-1.265,,,,,,,,,,
1990,TWN,,,,5.5675,8167.2,166.622,,8167.2,6.55,,,,,,,,,,
1990,UGA,,,,,472.193,7.452000000000001,,472.193,-3.533,,,,,,,,,,
1990,USA,,,5.393340815589425,1.875,23847.977,5963.125,,23847.977,-1.324,,,,,,,,,,
1990,VNM,,,,,121.715,8.217,,121.715,-3.1519999999999997,,,,,,,,,,
1990,ZAF,16.5125,7.962843053367938,14.32965962219967,,3425.5850000000005,126.027,,3425.5850000000005,1.226,,,,,,,,,,
1990,ZMB,,,,-0.5,542.462,4.085,,542.462,-2.279,,,,,,,,,,
1991,ARG,,,,,6429.454000000001,211.979,,6429.454000000001,-0.202,,,,,,,,,,
1991,AUS,10.802073792848391,2.9433777914813377,3.196906148942998,-0.975,18668.311,324.436,21.607,9333.6665,-3.2870000000000004,,,,,,,,,,
1991,AUT,8.541630066974088,0.6829340656070347,3.3382859513579177,,22498.088999999996,173.481,56.443000000000005,11248.527,0.035,,,,,,,,,,
1991,BEL,9.286833693670935,1.4281376923038824,3.2194660197320855,1.8,20563.827,205.37,131.797,10283.4465,2.319,,,,,,,,,,
1991,BGD,,,,,402.354,42.488,,201.732,-1.519,,,,,,,,,,
1991,BGR,,,,,336.65,2.9279999999999995,,336.65,-2.627,,,,,,,,,,
1991,BRA,,,460.36392636794807,8.3,2677.837,399.249,,2677.837,-0.352,,,,,,,,,,
1991,BWA,,,,,2718.95,3.802,,2718.95,7.967,,,,,,,,,,
1991,CAN,9.455925865800866,1.5972298644338114,5.636842788466716,-2.1,21885.569999999996,612.514,81.658,10941.202,-3.729000000000001,,,,,,,,,,
1991,CHE,6.2266307782796915,-1.632065223087363,5.863482121733238,-0.925,39811.005,269.003,35.092,19904.817,4.181,,,,,,,,,,
1991,CHL,,,21.959616538405697,,2849.743,38.249,37.104,1426.764,-0.258,,,,,,,,,,
1991,CHN,,,,9.2,359.122,415.9460000000001,,179.21899999999997,,,,,,,,,,,
1991,CIV,,,,0.04,1260.371,14.504,,1260.371,-7.405,,,,,,,,,,
1991,COL,,,30.4722056020735,,1712.347,57.954,,857.8669999999998,4.05,,,,,,,,,,
1991,CYP,,,,,10413.59,6.195,,10413.59,-6.784,,,,,,,,,,
1991,DEU,8.427184790451095,0.5684887890840411,4.0398899877264975,5.25,23538.989,1882.4890000000005,39.485,11769.0015,-1.194,,,,,,,,,,
1991,DNK,9.262481413101264,1.40378541173421,2.396499709026583,,27044.086,139.182,,13522.636,1.425,,,,,,,,,,
1991,EGY,,,,,923.843,48.431,,923.843,3.435,,,,,,,,,,
1991,ESP,12.15608895988324,4.297392958516185,5.938365639584042,,14675.640999999998,577.166,41.864,7337.043000000001,-3.475,,,,,,,,,,
1991,ETH,,,,-8.7,,,,,,,,,,,,,,,
1991,EUR,9.09080725735617,1.232111255989116,,,,,,,,,,,,,,,,,
1991,FIN,11.743665066817242,3.923633065325909,4.316769550808906,,25650.711,128.215,21.89,12824.496999999998,-5.355,,,,,,,,,,
1991,FRA,9.043689883057446,1.1849938816903918,3.214660517343679,1.275,21675.374,1263.244,37.772,10837.3975,-0.49,,,,,,,,,,
1991,GBR,10.27876173264188,2.420065731274827,7.480435222230477,-1.4,21738.274,1248.625,28.481000000000005,10868.419,-1.09,,,,,,,,,,
1991,GRC,13.4,6.311428571428571,19.548393934820215,,10139.849,104.164,75.736,5068.3185,-1.511,,,,,,,,,,
1991,HKG,,,,5.7250000000000005,15297.577,88.96,,15297.577,4.312,,,,,,,,,,
1991,HUN,,,34.84470434732882,,3361.207,34.867,,3361.207,-3.577,,,,,,,,,,
1991,IDN,,,9.419068114283272,,847.573,154.558,,847.573,-2.847,,,,,,,,,,
1991,IND,12.879166666666668,5.020470665299612,,1.3999999999999997,303.85,270.105,76.653,149.488,-0.433,,,,,,,,,,
1991,IRL,9.373939115327843,1.515243113960791,3.2079547782290576,,13752.398,48.84,,13752.398,0.6960000000000001,,,,,,,,,,
1991,ISL,,,6.797249598782588,,27159.576,6.949000000000001,37.608,13580.340000000002,-3.908,,,,,,,,,,
1991,ISR,,,19.1230112307359,,14011.678999999998,69.307,,14011.678999999998,-1.837,,,,,,,,,,
1991,ITA,13.302172791580402,5.443476790213346,6.2534938668448286,1.525,21674.463,1229.898,105.309,10837.0,-2.435,,,,,,,,,,
1991,JPN,6.503082223427476,-1.3556137779395792,3.2552308460052957,3.35,29436.88,3648.066,62.385,14719.7875,1.867,,,,,,,,,,
1991,KEN,,,,,674.68,15.315,,335.804,-1.878,,,,,,,,,,
1991,KOR,,,9.335211392774807,10.4,7872.91,340.863,11.926,7872.91,-2.357,,,,,,,,,,
1991,LKA,,,,,611.088,10.716,80.493,303.9805,-5.785999999999999,,,,,,,,,,
1991,LUX,8.146666666666667,0.2879706652996125,3.12165793430664,,35346.49,13.683,,35346.49,,,,,,,,,,,
1991,MEX,,,22.83005605038493,,4281.697,368.772,,2143.77,-5.858999999999999,,,,,,,,,,
1991,MYS,8.393749999999999,0.5350539986329457,,,2885.5680000000007,53.519,67.319,1445.2835000000002,-7.816,,,,,,,,,,
1991,NAM,16.344166666666666,8.485470665299612,,8.2,2025.611,2.8409999999999997,,1012.1545,3.699,,,,,,,,,,
1991,NGA,,,,,615.663,60.131,74.962,309.8575,2.0,,,,,,,,,,
1991,NLD,8.74740943267259,0.8887134313055367,3.1549456180068867,2.4250000000000003,22088.922,331.565,74.814,22088.922,2.252,,,,,,,,,,
1991,NOR,10.059100158168809,2.200404156801754,3.4437285029137388,3.125,28514.498000000003,121.872,39.242,14255.653,3.3029999999999995,,,,,,,,,,
1991,NZL,10.109417574733936,2.2507215733668824,2.620292496033791,-1.3,12426.453,43.44,58.005,6213.907499999998,-2.394,,,,,,,,,,
1991,PAK,7.876666666666666,0.0179706652996124,,,684.4500000000002,74.158,,684.4500000000002,-2.323,,,,,,,,,,
1991,PER,,,,2.75,1511.937,33.988,,1511.937,-4.464,,,,,,,,,,
1991,PHL,,,,-0.625,830.407,51.784,,417.3210000000001,-1.997,,,,,,,,,,
1991,POL,,,78.6664870364823,,2112.085,80.863,,2112.085,-2.654,,,,,,,,,,
1991,PRT,14.55228814542945,6.6935921440623956,11.886121549736524,,9026.309,89.904,63.915,4513.5509999999995,-0.797,,,,,,,,,,
1991,QAT,,,,,11500.519,5.579,21.77,5749.990999999999,-15.592,,,,,,,,,,
1991,ROU,,,,,1241.063,29.070000000000004,,622.1665,-4.303,,,,,,,,,,
1991,SAU,,,,15.0,,,,,,,,,,,,,,,
1991,SGP,,,,6.675,14501.96,45.465,76.351,14501.96,10.72,,,,,,,,,,
1991,SVN,,,109.59754582771762,,,,,,,,,,,,,,,,
1991,SWE,10.72328930115143,2.864593299784375,9.47648388712603,-1.1,31307.878,270.629,,15654.81,-1.7410000000000003,,,,,,,,,,
1991,THA,10.75,2.891303998632946,,,1769.043,101.247,,1769.043,-7.477999999999999,,,,,,,,,,
1991,TUR,,,65.69131852184637,,3717.819,208.40199999999996,,3717.819,0.436,,,,,,,,,,
1991,TWN,,,,8.35,9081.901,187.14,,9081.901,6.662,,,,,,,,,,
1991,UGA,,,,,238.48,3.897,,238.48,-4.356,,,,,,,,,,
1991,USA,,,4.249644313420845,-0.1,24302.776,6158.125,,24302.776,0.047,,,,,,,,,,
1991,VNM,,,,,141.111,9.704,,141.111,-1.375,,,,,,,,,,
1991,ZAF,16.410833333333333,8.552137331966279,15.31193533652644,,3587.8789999999995,135.227,,3587.8789999999995,1.047,,,,,,,,,,
1991,ZMB,,,,0.0,475.448,3.69,,475.448,0.241,,,,,,,,,,
1992,ARG,,,,,7653.711,255.787,24.961,7653.711,-2.529,,,,,,,,,,
1992,ARM,,,,,31.321,0.108,,31.321,-46.28,,,,,,,,,,
1992,AUS,9.196613628521236,2.1862347836818663,1.0153234210003437,2.5749999999999997,18112.564,318.005,27.632,9054.724499999998,-3.283,,,,,,,,,,
1992,AUT,8.15093778703181,1.1405589421924376,4.0211955273136,,24931.218000000004,194.436,56.33599999999999,12465.523,-0.387,,,,,,,,,,
1992,BEL,8.644955525754439,1.6345766809150677,2.4289681745369003,1.35,22823.137999999995,228.73300000000003,134.683,11412.6175,2.913,,,,,,,,,,
1992,BGD,,,,,400.912,43.292,,200.9515,-0.545,,,,,,,,,,
1992,BGR,,,,,1380.594,11.882,,1380.594,-3.029,,,,,,,,,,
1992,BRA,,,858.4389306935012,-0.5,2523.736,382.465,,2523.736,1.607,,,,,,,,,,
1992,BWA,,,,,2729.751,3.927999999999999,,2729.751,5.033,,,,,,,,,,
1992,CAN,8.061232503607505,1.0508536587681323,1.490387889710142,0.9,20984.778,594.376,88.23,10490.402499999998,-3.6070000000000007,,,,,,,,,,
1992,CHE,6.517224459658699,-0.4931543851806725,4.04374924556753,-0.025,40883.18,279.764,39.487,20440.434,4.691,,,,,,,,,,
1992,CHL,,,15.53519593394278,,3392.088,46.597,30.492,1697.9865000000002,-2.057,,,,,,,,,,
1992,CHN,,,,14.225,422.89900000000006,495.515,,211.101,,,,,,,,,,,
1992,CIV,,,,-0.24,1288.913,15.416000000000002,,1288.913,-6.569,,,,,,,,,,
1992,COL,,,27.03707916201128,,1986.543,68.579,,994.604,1.277,,,,,,,,,,
1992,CYP,,,,,12158.438,7.424,,12158.438,-8.596,,,,,,,,,,
1992,CZE,,,11.185944328904249,,,,,,,,,,,,,,,,
1992,DEU,7.771714575883053,0.7613357310436828,5.074705989019791,1.6,26660.209,2146.14,41.863,13330.094,-0.983,,,,,,,,,,
1992,DNK,8.987465175207452,1.977086330368081,2.0983312870863355,2.025,29632.327,152.966,66.748,14816.459500000004,2.7449999999999997,,,,,,,,,,
1992,EGY,,,,1.8999999999999997,825.448,44.168,,825.448,8.307,,,,,,,,,,
1992,ESP,11.724579299987452,4.714200455148081,5.933623415677039,,15989.337,630.91,44.133,7994.335,-3.3959999999999995,,,,,,,,,,
1992,ETH,,,,13.1,,,,,,,,,,,,,,,
1992,EUR,8.862932388060072,1.8525535432207,,,,,,,,,,,,,,,,,
1992,FIN,12.014045705502229,5.003666860662856,2.919508066152417,,22497.298,113.139,39.286,11245.216,-4.662,,,,,,,,,,
1992,FRA,8.589281283330196,1.5789024384908252,2.366984540351132,1.4,23775.543,1392.563,41.705,11886.6875,0.275,,,,,,,,,,
1992,GBR,9.299481288035636,2.2891024431962648,4.614037348837657,0.25,22394.493999999995,1289.587,33.227,11195.231999999998,-1.284,,,,,,,,,,
1992,GRC,23.875517598343688,17.213656696088048,15.93332747650936,,11077.903,114.846,81.096,5537.655,-1.8660000000000003,,,,,,,,,,
1992,HKG,,,,6.25,17710.506,104.272,,17710.506,3.007,,,,,,,,,,
1992,HRV,,,,,120.042,0.568,,57.593,55.37,,,,,,,,,,
1992,HUN,,,23.7135028053443,,3745.666,38.857,,3745.666,-1.989,,,,,,,,,,
1992,IDN,,,7.585336591578635,,907.7670000000002,168.28,,907.7670000000002,-1.842,,,,,,,,,,
1992,IND,13.605833333333337,6.595454488493963,,5.400000000000001,317.56,288.21,78.762,156.407,-1.705,,,,,,,,,,
1992,IRL,9.286015865173471,2.2756370203341025,3.0762044425520307,,15336.579,54.911,,15336.579,0.993,,,,,,,,,,
1992,ISL,,,4.001585192632038,,27357.171,7.105,45.401,13678.5915,-2.338,,,,,,,,,,
1992,ISR,,,12.206085323119432,,15115.703,77.446,,15115.703,-1.123,,,,,,,,,,
1992,ITA,13.2911847433967,6.280805898557329,5.2753974767879575,0.7000000000000001,22988.054,1305.099,112.967,11494.6835,-2.615,,,,,,,,,,
1992,JPN,5.416941613338352,-1.593437231501019,1.7629664602318935,0.925,32007.708,3980.703,66.766,16004.6905,2.823,,,,,,,,,,
1992,KEN,,,,,644.596,15.083999999999998,,320.709,-2.37,,,,,,,,,,
1992,KOR,,,6.2305187147436145,6.3,8386.948,366.912,11.645,8386.948,-0.791,,,,,,,,,,
1992,LKA,,,,,651.332,11.553000000000004,77.942,325.683,-4.798,,,,,,,,,,
1992,LTU,,,938.0519745174992,,,,,,,,,,,,,,,,
1992,LUX,7.900833333333334,0.8904544884939619,3.1548643626921713,,39061.02,15.327999999999998,,39061.02,,,,,,,,,,,
1992,LVA,,,891.2019026064353,,613.21,1.641,,613.21,11.663000000000002,,,,,,,,,,
1992,MEX,,,15.566965561987756,,4873.452,427.661,,2439.511,-8.452,,,,,,,,,,
1992,MYS,8.18125,1.170871155160629,,,3378.909,64.427,59.109,1691.4945,-3.363999999999999,,,,,,,,,,
1992,NAM,15.441666666666668,8.431287821827295,,7.2,2264.913,3.296,,1131.2975,1.51,,,,,,,,,,
1992,NGA,,,,,521.905,52.275,70.164,265.005,4.338,,,,,,,,,,
1992,NLD,8.108640316205532,1.0982614713661625,3.190354532885747,1.725,24226.072,366.52,75.59,24226.072,1.868,,,,,,,,,,
1992,NOR,9.890738895162809,2.880360050323437,2.328304870064528,3.5749999999999997,30432.89,130.838,44.995,15214.045,3.137,,,,,,,,,,
1992,NZL,8.40004572407633,1.3896668792369595,1.0143493815228024,0.7250000000000001,11750.76,41.515,58.679,5876.1765000000005,-3.676,,,,,,,,,,
1992,PAK,7.665,0.6546211551606287,,,713.395,79.338,,713.395,-1.343,,,,,,,,,,
1992,PER,,,,-0.2849999999999998,1543.242,35.377,,1543.242,-5.416999999999999,,,,,,,,,,
1992,PHL,,,,0.375,946.762,60.422,,475.35,-1.655,,,,,,,,,,
1992,POL,,,46.12807126618716,,2322.905,89.166,,2322.905,-3.481,,,,,,,,,,
1992,PRT,13.820023362507058,6.809644517667688,9.55940038100865,,10863.496,108.119,58.096,5433.487999999999,-0.17,,,,,,,,,,
1992,QAT,,,,,13038.976,6.384,19.91,6518.9385,-16.701,,,,,,,,,,
1992,ROU,,,,,847.68,19.779,,421.685,-8.519,,,,,,,,,,
1992,RUS,,,,,482.052,71.603,,482.052,-1.676,,,,,,,,,,
1992,SAU,,,,4.0,,,,,,,,,,,,,,,
1992,SGP,,,,6.625,16136.244,52.131,79.023,16136.244,11.229,,,,,,,,,,
1992,SVK,,,10.09193508843298,,,,,,,,,,,,,,,,
1992,SVN,,,236.43741196705977,,9646.107,19.285,,9646.107,5.638000000000001,,,,,,,,,,
1992,SWE,10.019403622280338,3.0090247774409673,2.3809055583785583,-1.025,32396.205999999995,281.588,,16194.6285,-2.659,,,,,,,,,,
1992,THA,10.75,3.739621155160629,,,1999.204,115.57599999999998,,1999.204,-5.454,,,,,,,,,,
1992,TUR,,,70.59416265774108,,3846.13,219.176,,3846.13,-0.444,,,,,,,,,,
1992,TWN,,,,8.375,10715.536,222.91099999999997,,10715.536,3.836,,,,,,,,,,
1992,UGA,,,,,216.03599999999997,3.645,,216.03599999999997,-2.7320000000000007,,,,,,,,,,
1992,USA,,,3.028365530727991,3.5500000000000003,25392.931,6520.325,,25392.931,-0.7920000000000001,,,,,,,,,,
1992,VNM,,,,,178.97300000000004,12.528,,178.97300000000004,-0.062,,,,,,,,,,
1992,ZAF,15.685833333333337,8.675454488493962,13.953389041764586,,3802.578,146.97,,3802.578,1.336,,,,,,,,,,
1992,ZMB,,,,-1.7,452.218,3.613999999999999,,452.218,-3.276,,,,,,,,,,
1993,ARG,,,,,7796.240000000001,264.429,26.893,3898.7485,-3.042,,,,,,,,,,
1993,ARM,,,,,247.884,0.835,,247.884,-5.992999999999999,,,,,,,,,,
1993,AUS,7.383271378380074,1.510190368460677,1.7538390815721987,3.95,17455.939,309.303,30.665000000000003,8726.520499999999,-3.036,,,,,,,,,,
1993,AUT,6.742809247674522,0.8697282377551256,3.633431953395248,,24020.491,189.342,60.96200000000001,12009.2305,-0.535,,,,,,,,,,
1993,BEL,7.242802714543275,1.3697217046238783,2.7546932480398194,-0.6999999999999998,21723.728,218.721,138.925,10863.2125,5.144,,,,,,,,,,
1993,BGD,,,,,395.867,43.684,,198.453,-0.295,,,,,,,,,,
1993,BGR,50.195,44.582490620490624,,,758.0589999999999,6.449000000000001,,758.0589999999999,-17.038,,,,,,,,,,
1993,BRA,,,1655.7794855870368,4.65,2787.164,429.184,,2787.164,-0.138,,,,,,,,,,
1993,BWA,,,,,2674.397,3.9569999999999994,,2674.397,10.79,,,,,,,,,,
1993,CAN,7.245070314950749,1.371989305031353,1.865654831786742,2.6750000000000003,20210.452,579.059,94.73,10103.363,-3.837,,,,,,,,,,
1993,CHE,4.620941395319656,-1.2521396145997403,3.29472231975646,-0.1,39375.507,272.006,44.37199999999999,19686.5115,6.416999999999999,,,,,,,,,,
1993,CHL,,,12.725769691921611,,3572.096,49.855,28.087,1787.527,-5.122,,,,,,,,,,
1993,CHN,,,,14.0,524.75,621.918,,262.066,,,,,,,,,,,
1993,CIV,,,,-0.19,1161.76,15.268,,1161.76,-5.84,,,,,,,,,,
1993,COL,,,22.50397816861215,,2209.203,77.721,,1105.6435,-2.8570000000000007,,,,,,,,,,
1993,CYP,,,,,11342.259,7.098,,11342.259,1.546,,,,,,,,,,
1993,CZE,,,20.85100233188142,,,,,,,,,,,,,,,,
1993,DEU,6.458607005408779,0.5855259954893822,4.475388834064624,-1.0,25697.118999999995,2080.092,45.512,12848.358,-0.781,,,,,,,,,,
1993,DNK,7.302793597685475,1.4297125877660777,1.2578610215758317,-0.075,27624.212,143.11,78.673,13812.0265,3.376,,,,,,,,,,
1993,EGY,,,,2.5,897.2019999999999,49.526,,897.2019999999999,4.428,,,,,,,,,,
1993,ESP,10.24527497473922,4.3721939648198225,4.5673817964452565,,13389.752,529.98,54.567,6693.602,-1.965,,,,,,,,,,
1993,ETH,,,,3.2000000000000006,,,,,,,,,,,,,,,
1993,EUR,7.203562464160235,1.3304814542408392,,,,,,,,,,,,,,,,,
1993,FIN,8.601341657008133,2.7282606470887365,2.193563145161803,,17641.392,89.177,54.196,8816.429,-1.462,,,,,,,,,,
1993,FRA,6.786168175709366,0.913087165789969,2.1045311203537276,-0.425,22357.694999999996,1315.795,48.157999999999994,11176.9835,0.698,,,,,,,,,,
1993,GBR,7.681619785630083,1.8085387757106863,2.5620789202420737,2.275,20015.28,1155.162,37.96,10005.0545,-1.052,,,,,,,,,,
